CU WBS #,CU,Unit Of Measure,Description,Compatible Unit Group,Install Hours,Removal Hours,Transfer Hours,Install Price,Removal Price,Transfer Price
CU-4594,XFR-15-24-120-1B,EA,"XFR,15KVA,4.16gndY/2.4kV,120/240,1BG",XFR-S,1.1840,0.8000,1.0400,$234.00,$159.00,$203.00
CU-4595,XFR-15-24-120-2B,EA,"XFR,15KVA,2.4/4.1kVY,120/240,2BG",XFR-S,1.1840,0.8000,1.0400,$234.00,$159.00,$203.00
CU-4596,XFR-15-24-277-1B,EA,"XFR,15KVA,4.16gndY/2.4kV,277/480,1BG",XFR-S,1.1840,0.8000,1.0400,$234.00,$159.00,$203.00
CU-4597,XFR-15-72-120-1B,EA,"XFR,15KVA,7.2/12.4kVY,120/240,1BG",XFR-S,1.1840,0.8000,1.0400,$234.00,$159.00,$203.00
CU-4598,XFR-15-72-120-2B,EA,"XFR,15KVA,7.2/12.4kVY,120/240,2BG",XFR-S,1.1840,0.8000,1.0400,$234.00,$159.00,$203.00
CU-4599,XFR-15-72-120-2B-S,EA,"XFR,15KVA,7.2/12.4kVY,120/240,2BG,SS",XFR-S,1.1840,0.8000,1.0400,$234.00,$159.00,$203.00
CU-4600,XFR-15-72-120CUT-1B,EA,"XFR,15KVA,7.2/12.4kVY,120 CUTOVER,1BG",XFR-S,1.1840,0.8000,1.0400,$234.00,$159.00,$203.00
CU-4601,XFR-15-72-120CUT-1B-S,EA,"XFR,15KVA,7.2/12.4kVY,120 CUTOVER,1BG,SS",XFR-S,1.1840,0.8000,1.0400,$234.00,$159.00,$203.00
CU-4602,XFR-15-72-240-2B,EA,"XFR,15KVA,7.2/12.4kVY,240/480,2BG",XFR-S,1.1840,0.8000,1.0400,$234.00,$159.00,$203.00
CU-4603,XFR-15-72-277-1B,EA,"XFR,15KVA,7.2/12.4kVY,277,1BG",XFR-S,1.1840,0.8000,1.0400,$234.00,$159.00,$203.00
CU-4604,XFR-15-72-277-1B-T,EA,"XFR,15KVA,7.2/12.47kVY,277/480,1BG,Taps",XFR-S,1.1840,0.8000,1.0400,$234.00,$159.00,$203.00
CU-4605,XFR-15-76-120-1B,EA,"XFR,15KVA,7.6/13.2kVY,120/240,1BG",XFR-S,1.1840,0.8000,1.0400,$234.00,$159.00,$203.00
CU-4606,XFR-15-76-120-2B,EA,"XFR,15kva,7.6/13.2kVY,120/240,2BG",XFR-S,1.1840,0.8000,1.0400,$234.00,$159.00,$203.00
CU-4607,XFR-15-76-240-2B,EA,"XFR,15KVA,7.6/13.2kVY,240/480,2BG",XFR-S,1.1840,0.8000,1.0400,$234.00,$159.00,$203.00
CU-4608,XFR-15-76-277-1B,EA,"XFR,15KVA,7.6/13.2kVY,277,1BG",XFR-S,1.1840,0.8000,1.0400,$234.00,$159.00,$203.00
CU-4609,XFR-167-12D-120-2B-T,EA,"XFR,167kva,12kv Delta,120/240,2Bg,T",XFR-M,1.2800,0.9440,1.0400,$254.17,$187.45,$206.51
CU-4610,XFR-167-12D-240-2B-T,EA,"XFR,167kva,12kv Delta,240/480,2Bg,Taps",XFR-M,1.2800,0.9440,1.0400,$254.17,$187.45,$206.51
CU-4611,XFR-167-144-120-1B,EA,"XFR,167KVA,14.4/24.9KVY,120/240,1B",XFR-M,1.2800,0.9440,1.0400,$254.17,$187.45,$206.51
CU-4612,XFR-167-144-120-1B-T,EA,"XFR,167KVA,14.4/24.9KVY,120/240,1B,TP",XFR-M,1.2800,0.9440,1.0400,$254.17,$187.45,$206.51
CU-4613,XFR-167-144-120CUT-1B,EA,"XFR,167KVA,14.4/24.9KVY,120CUTOVER,1B",XFR-M,1.2800,0.9440,1.0400,$254.17,$187.45,$206.51
CU-4614,XFR-167-144-240-1B-T,EA,"XFR,167KVA,14.4/24.9KVY,240/480,1B,TP",XFR-M,1.2800,0.9440,1.0400,$254.17,$187.45,$206.51
CU-4615,XFR-167-144-277-1B,EA,"XFR,167KVA,14.4/24.9kVY,277,1BG",XFR-M,1.2800,0.9440,1.0400,$254.17,$187.45,$206.51
CU-4616,XFR-167-199-120-1B,EA,"XFR,167KVA,19.9/34.5kVY,120/240,1BG",XFR-M,1.2800,0.9440,1.0400,$254.17,$187.45,$206.51
CU-4617,XFR-167-199-120-2B,EA,"XFR,167KVA,19.9/34.5kVY,120/240,2BG",XFR-M,1.2800,0.9440,1.0400,$254.17,$187.45,$206.51
CU-4618,XFR-167-199-120CUT-1B,EA,"XFR,167KVA,19.9/34.5kVY,120CUTOVER,1BG",XFR-M,N/A,N/A,N/A,$254.17,$187.45,$206.51
CU-4619,XFR-167-199-24-2B-T,EA,"XFR,167KVA,19.9/34.5kVY,2400,2BG,TP",XFR-M,1.2800,0.9440,1.0400,$254.17,$187.45,$206.51
CU-4620,XFR-167-199-277-1B-T,EA,"XFR,167KVA,19.9/34.5kVY,277,1BG,TP",XFR-M,1.2800,0.9440,1.0400,$254.17,$187.45,$206.51
CU-4621,XFR-167-199-72-1B,EA,"XFR,167KVA,19.9/34.5kVY,7200,1BG",XFR-M,1.2800,0.9440,1.0400,$254.17,$187.45,$206.51
CU-4622,XFR-167-199-72-2B-T,EA,"XFR,167KVA,19.9/34.5kVY,7200,2BG,TP",XFR-M,1.2800,0.9440,1.0400,$254.17,$187.45,$206.51
CU-4623,XFR-167-24-120-1B,EA,"XFR,167KVA,4.16gndY/2.4kV,120/240,1BG",XFR-M,N/A,N/A,N/A,$254.17,$187.45,$206.51
CU-4624,XFR-167-24-120-2B,EA,"XFR,167KVA,2.4/4.1kVY,120/240,2BG,No TP",XFR-M,1.2800,0.9440,1.0400,$254.17,$187.45,$206.51
CU-4625,XFR-167-24-240-2B-T,EA,"XFR,167KVA,2.4/4.1kVY,240/480,2BG,TP",XFR-M,1.2800,0.9440,1.0400,$254.17,$187.45,$206.51
